id,firstName,lastName,minutes,dataUsage
84,悠太,大塚,1322,2295
85,響,岡本,3234,4339
86,響,田村,1966,4050
87,亮,渡辺,1419,3554
88,悠人,中野,3103,4271
89,諒,今井,2947,3180
90,誠,坂本,3753,4760
91,茜,高田,706,3668
92,美羽,平野,1411,4539
93,悠人,佐野,2188,3047
94,蒼,増田,650,2670
95,亮太,金子,1873,2354
96,一郎,久保,4826,4839
97,大輔,小島,2855,4545
98,拓海,上田,2086,4112
99,陽菜,山本,3912,4894
100,優那,林,1960,3355
101,美優,小野,818,2133
102,優那,山本,304,2088
103,智子,山本,1831,4122
104,陽菜,斉藤,3281,4459
105,健太,石井,4017,4659
106,優菜,高橋,781,3309
107,悠,藤田,414,2189
108,舞,宮崎,180,939
109,一輝,石川,2308,3815
110,美月,井上,4971,4993
111,優衣,久保,3913,4007
112,瑛太,金子,3192,3842
113,健太,藤田,1074,1968
114,大輔,田村,653,1900
115,優花,横山,4314,4352
116,さくら,石田,3361,4094
117,陽太,金子,912,998
118,空,大塚,1482,2830
119,遼,小山,1277,2111
120,遼,松井,4334,4338
121,美月,石田,3446,3844
122,陽菜,柴田,4219,4299
123,空,高木,2972,3677
124,大地,谷口,868,3683
125,悠太,福田,3716,4371
126,美咲,鈴木,3148,4635
127,優花,長谷川,2779,3856
128,優那,中村,807,1660
129,舞,松井,3345,4040
130,大樹,坂本,3297,4250
131,結菜,金子,2056,2108
132,陽,柴田,3895,4627
133,舞,橋本,1219,2144
134,大地,清水,4670,4877
135,奈々,佐々木,4987,4997
136,翔太,村上,3818,4426
137,舞,杉山,4986,4986
138,駿,青木,2145,4158
139,太一,小野,3658,4973
140,奈々,斎藤,4643,4730
141,花音,長谷川,4965,4987
142,光,後藤,856,4520
143,大輝,三浦,2273,2294
144,優那,佐々木,4215,4966
145,颯,福田,4187,4893
146,大翔,山田,4285,4420
147,颯太,武田,2882,2903
148,花音,工藤,847,4327
149,優花,藤田,3779,3825
150,凛,佐野,2596,3586
151,美桜,佐々木,2512,3541
152,優菜,高田,2082,2723
153,陽子,山田,1998,4762
154,颯,小林,2833,2913
155,優衣,田村,314,1622
156,陽太,宮崎,271,4350
157,健太,井上,2420,4747
158,大輔,工藤,3315,3674
159,陸,千葉,4752,4903
160,優,清水,1547,4209
161,隼人,伊藤,1002,4710
162,輝,木下,1975,2710
163,翼,坂本,919,4611
164,恵,安藤,4663,4818
165,亮,小野,2962,3207
166,樹,平野,2015,3991
167,遥,阿部,4025,4743
168,輝,中山,783,1926
169,優,和田,2070,3731
170,大輝,岡本,328,3025
171,悠真,今井,1870,2839
172,陽子,藤井,4571,4684
173,陽子,松尾,4266,4674
174,颯,福田,4533,4711
175,亮,宮崎,2443,3033
176,優菜,山崎,2207,2748
177,茜,橋本,966,1522
178,裕子,後藤,2057,4353
179,遼,井上,946,4352
180,杏奈,谷口,3513,4822
181,杏奈,高橋,2199,2820
182,誠,酒井,3343,4490
183,千尋,佐野,4348,4970
184,響,田村,183,4034
185,碧,近藤,2050,4583
186,桜,小林,4783,4945
187,美緒,井上,2855,3954
188,美穂,小山,3219,3664
189,美桜,今井,3643,4512
190,颯,斉藤,3247,4630
191,陽子,内田,1559,4591
192,亮,小山,2418,3767
193,亮,林,2646,3831
194,遥,酒井,1853,3159
195,優斗,藤本,1316,4300
196,拓海,中山,2626,3221
197,遥,上田,1066,1266
198,杏,清水,3730,4724
199,一郎,池田,3346,3794
200,遥,河野,2544,2891
201,莉子,藤田,3352,4284
202,蒼,山下,3783,4107
203,彩乃,工藤,2450,2537
204,悠,増田,4593,4614
205,美穂,藤田,902,1442
206,陽子,近藤,1125,3821
207,空,安藤,1151,2841
208,芽衣,森田,698,1550
209,美優,加藤,3972,4332
210,悠太,林,1388,3717
211,凛,小林,352,2308
212,優奈,杉山,4232,4259
213,陽斗,原田,2948,4320
214,陸,石井,3249,3743
215,優菜,山本,796,4657
216,翔,太田,2479,3791
217,恵,松井,2036,4294
218,綾乃,村上,880,3938
219,颯,吉田,305,3647
220,匠,山崎,4682,4971
221,玲奈,石川,2798,3887
222,結菜,上野,4566,4730
223,空,前田,657,1597
224,美月,遠藤,1706,3722
225,亮,松尾,1180,2786
226,太一,佐野,323,4773
227,蒼,太田,1566,4103
228,杏,西村,690,4492
229,亮,宮本,752,2936
230,奈々,福田,3783,4358
231,桜,新井,226,1241
232,美緒,松尾,690,3058
233,結衣,岩崎,4175,4350
234,美羽,千葉,3320,4016
235,愛,三浦,4447,4942
236,優,橋本,1910,2842
237,綾乃,増田,1181,4388
238,大和,菊地,3032,3798
239,誠,斉藤,1717,4206
240,優,大塚,4904,4945
241,亮太,青木,1962,2029
242,遼,原,3963,4907
243,美桜,山崎,1410,4373
244,愛美,斎藤,923,4483
245,碧,菊地,4139,4227
246,陽斗,岩崎,4194,4660
247,彩花,村田,2440,2967
248,輝,鈴木,3803,4260
249,亮,石田,2721,3432
250,翔,千葉,4674,4690
251,芽衣,高田,3162,4327
252,芽衣,佐々木,4804,4919
253,愛子,佐野,1484,2405
254,悠斗,中川,4244,4281
255,奏太,久保,4135,4298
256,優那,佐々木,661,2185
257,優斗,石田,3321,3473
258,遥,宮本,3928,3987
259,芽衣,渡部,1658,4346
260,大地,武田,1695,4519
261,悠太,小島,1018,3069
262,大和,山口,1032,1774
263,愛子,田村,497,3068
264,颯,内田,691,4442
265,明日香,上田,3999,4944
266,優衣,菅原,2555,3229
267,優奈,河野,240,2459
268,諒,加藤,4605,4802
269,悠太,野村,4161,4668
270,翼,石川,2211,4585
271,拓海,藤田,4252,4568
272,隼人,後藤,4138,4548
273,莉子,石川,4380,4774
274,匠,竹内,1813,4507
275,花音,山口,2475,3709
276,結菜,岩崎,2267,4533
277,諒,林,780,3320
278,亮,井上,4653,4937
279,奏太,上野,3502,4856
280,駿,工藤,4357,4751
281,亮,太田,2186,3949
282,颯,上田,1383,3655
283,優花,林,1403,1709
284,杏,中川,1581,4194
285,大輝,中川,1066,1475
286,樹,小野,2638,3232
287,陽菜,山崎,1120,4535
288,奈々,石田,2146,3130
289,彩乃,清水,771,4978
290,琴音,平野,1724,4789
291,輝,菊地,4989,4998
292,明日香,松田,3199,3449
293,桜,新井,4309,4670
294,美月,松本,4057,4237
295,花音,前田,2464,2719
296,綾乃,後藤,1866,2479
297,真央,清水,4617,4866
298,大地,森田,2463,2703
299,悠真,原田,4714,4821
300,陽斗,坂本,2085,2302
301,美緒,岡本,2423,2765
302,太一,前田,1845,4637
303,直樹,山田,1836,4892
304,大輔,木村,1453,2032
305,健,田村,791,3989
306,奏太,大塚,3604,3642
307,誠,中島,4221,4586
308,直樹,清水,993,1537
309,奏太,鈴木,2400,2811
310,仁,石川,4581,4716
311,匠,大野,3456,4936
312,美桜,増田,2085,3799
313,亮,木下,1450,2476
314,芽衣,高橋,4600,4629
315,亮太,加藤,4167,4218
316,大和,柴田,3374,4703
317,明日香,松田,124,4947
318,奈々,木下,2964,4029
319,七海,阿部,1933,4310
320,優衣,木村,976,4034
321,悠真,武田,2721,3303
322,太一,石川,1221,1819
323,健,池田,4744,4983
324,瑛太,森,4643,4858
325,悠太,藤原,2036,4393
326,大和,清水,2483,3744
327,誠,山下,1231,2186
328,大地,森,2592,2840
329,茜,松尾,1159,4347
330,遼,和田,4124,4279
331,美緒,鈴木,2051,4374
332,悠斗,斉藤,2585,2663
333,彩,福田,1184,4688
334,桜,近藤,1896,3028
335,空,渡部,4637,4748
336,陽菜,野口,1946,3523
337,千尋,杉山,292,2073
338,瑛太,山口,1299,3387
339,優,菅原,3481,3568
340,琴音,丸山,1288,2526
341,結,鈴木,3758,4091
342,大和,小島,1040,4256
343,一郎,福田,1074,3895
344,美羽,中川,1494,1706
345,翔太,井上,1865,3130
346,真央,山下,1612,4435
347,奈々,松田,3968,4149
348,大和,坂本,2777,4948
349,瑛太,松井,3525,4570
350,匠,高橋,3589,4352
351,優,中川,3739,4770
352,智子,西村,455,1015
353,悠斗,岡本,128,329
354,航,石井,3295,3460
355,陽菜,丸山,1610,4340
356,琴音,内田,1466,3031
357,優花,山田,4486,4591
358,翼,上野,4516,4911
359,さくら,前田,1526,3185
360,陽子,菊地,866,1685
361,優,上野,457,3295
362,大地,丸山,4595,4947
363,颯太,近藤,3633,4571
364,諒,田中,3079,3093
365,響,平野,3226,4698
366,優斗,近藤,2732,4869
367,大樹,工藤,1545,4927
368,さくら,内田,2333,3081
369,蓮,上野,1881,4997
370,響,松田,3319,3325
371,仁,岩崎,2284,3548
372,さくら,中島,2381,3835
373,大輝,横山,4272,4949
374,陽斗,柴田,125,4677
375,響,金子,2203,2904
376,亮,山本,620,1467
377,匠,岡本,1248,4526
378,優花,青木,4988,4994
379,綾乃,斎藤,2836,4287
380,樹,藤田,2791,3852
381,花音,福田,3378,3613
382,結衣,西村,2275,4231
383,陽菜,高橋,2867,4459
384,海斗,吉田,3208,3458
385,明日香,丸山,4032,4711
386,優菜,安藤,1353,3744
387,翔,近藤,1832,3887
388,大輔,田村,1883,2418
389,樹,菊地,3731,4755
390,優那,大野,1110,1338
391,綾乃,小林,846,2019
392,七海,森田,881,4854
393,悠斗,坂本,4587,4632
394,千尋,西村,4965,4976
395,茜,田中,618,3961
396,駿,工藤,1486,1846
397,さくら,原,2591,3969
398,駿,清水,833,4682
399,翔,和田,239,1688
400,颯,中野,2880,3957
401,恵,松井,3508,4218
402,諒,酒井,3277,4148
403,結,柴田,2065,4879
404,太一,山口,1655,3650
405,裕子,高田,1083,4602
406,優斗,加藤,4371,4942
407,大樹,斎藤,3904,4551
408,誠,大野,3677,4957
409,光,松尾,889,3500
410,陽子,柴田,2922,3212
411,大樹,遠藤,4815,4944
412,花音,松本,2724,4676
413,健太,阿部,1720,2530
414,響,大野,3779,4452
415,愛,菊地,4665,4709
416,颯太,金子,3857,4278
417,奏太,井上,3300,3340
418,颯太,長谷川,2158,4657
419,美咲,中川,1426,1930
420,誠,丸山,2383,4672
421,翔太,林,2334,2876
422,陽菜,和田,2462,4250
423,愛美,谷口,1148,3229
424,駿,長谷川,1751,3125
425,仁,三浦,3539,4689
426,裕子,青木,2030,2209
427,愛,阿部,761,2774
428,一輝,谷口,2664,3908
429,舞,鈴木,2982,3252
430,舞,横山,2817,4462
431,悠太,太田,427,4742
432,美穂,池田,1040,2950
433,陽,斉藤,845,2933
434,彩,大野,3117,4820
435,花音,野村,4123,4924
436,健,石田,109,1983
437,彩乃,山口,1881,3443
438,彩花,長谷川,926,2612
439,結衣,松田,1086,1270
440,芽衣,鈴木,4156,4548
441,一輝,木下,350,2228
442,健,渡辺,1154,4247
443,結,岡本,2986,4462
444,匠,遠藤,2219,3117
445,大輔,宮本,4401,4508
446,翔,福田,2169,2348
447,一郎,宮本,1353,4796
448,奈々,山田,2700,3803
449,未来,柴田,1010,3749
450,茜,高橋,4041,4881
451,結,藤田,905,3996
452,愛美,松尾,1687,2235
453,優斗,山下,3101,4554
454,隼人,藤田,2575,4082
455,美緒,村上,2824,4324
456,航,小野,3187,3998
457,遼,小野,2494,3997
458,大翔,石川,3953,4361
459,悠斗,伊藤,847,1481
460,悠,岡田,1897,4221
461,結菜,高橋,2241,4655
462,結菜,石田,2237,2415
463,優菜,村田,2091,2481
464,桜,大野,335,2829
465,桜,中島,4293,4513
466,愛,新井,3990,4168
467,杏奈,高木,2501,3967
468,優斗,高木,4589,4832
469,彩花,山田,223,3895
470,直樹,山崎,4748,4930
471,匠,山下,2205,3559
472,駿,村田,4158,4965
473,大地,増田,3920,4256
474,健太,木村,1083,2851
475,悠真,森,688,3265
476,優奈,林,3153,4343
477,千尋,小島,775,2123
478,七海,青木,314,1649
479,琴音,宮本,594,3774
480,一輝,武田,360,1540
481,莉子,新井,4383,4733
482,桜,安藤,2552,4359
483,一郎,柴田,3864,4111
484,蒼,山田,2005,3575
485,一郎,河野,1546,3152
486,真央,林,3242,4618
487,杏奈,中野,401,1884
488,翔太,高木,4555,4842
489,美桜,斉藤,3788,3910
490,悠人,増田,3456,3475
491,裕子,野口,1599,4102
492,陽菜,伊藤,606,4734
493,太一,杉山,2541,4164
494,一輝,伊藤,1911,2982
495,亮,大塚,3366,3811
496,遥,山崎,4597,4952
497,凛,山下,3314,4054
498,亮,木村,2300,3649
499,響,今井,1717,3831
500,直樹,酒井,969,1828
501,奈々,斉藤,4192,4369
502,美緒,千葉,3623,4126
503,悠斗,阿部,4519,4757
504,大樹,藤本,3767,4362
505,瑛太,藤原,4283,4380
506,匠,坂本,2466,3126
507,優菜,藤本,1692,2695
508,健太,清水,3265,3914
509,遼,池田,2404,4511
510,恵,宮崎,2075,4363
511,愛美,石田,1441,2752
512,駿,藤本,4162,4989
513,結菜,伊藤,4752,4776
514,空,岩崎,947,1619
515,智子,大野,564,2917
516,諒,竹内,2108,3519
517,直樹,木下,555,4871
518,千尋,今井,4532,4583
519,一輝,柴田,3643,4284
520,未来,久保,3332,4483
521,直樹,今井,4948,4978
522,悠真,森田,4174,4745
523,悠斗,平野,4899,4951
524,大樹,池田,3772,4152
525,優,鈴木,1093,3487
526,さくら,安藤,3364,4035
527,美咲,上野,2221,2314
528,大地,菅原,3335,3700
529,美優,石川,3077,3993
530,翔太,田村,4076,4281
531,悠真,中川,4613,4988
532,結,内田,487,1049
533,翔,村田,4017,4672
534,翔太,斉藤,2391,4399
535,陽子,野村,1841,2027
536,一輝,谷口,1428,2968
537,未来,村上,2127,3231
538,陽太,杉山,1164,1438
539,光,近藤,2626,2871
540,結,田中,3135,3700
541,輝,藤井,1636,3764
542,悠太,宮本,376,2936
543,彩乃,谷口,3121,4550
544,優奈,中村,3306,4289
545,茜,山下,2450,2670
546,優那,三浦,2325,3967
547,凛,鈴木,3353,4167
548,蒼,丸山,2135,2195
549,大輔,伊藤,1038,1131
550,直樹,小川,3972,4763
551,大輝,和田,1034,1181
552,誠,中村,398,1110
553,拓海,野口,2985,4051
554,凛,阿部,767,3971
555,直樹,佐々木,3485,4698
556,明日香,横山,4945,4946
557,茜,中山,3123,4195
558,海斗,武田,3107,3238
559,直樹,中島,3568,4305
560,茜,三浦,1455,3185
561,樹,池田,2372,3957
562,彩花,岡田,107,1009
563,大輔,酒井,1783,2778
564,美優,高田,2422,2670
565,諒,横山,1874,3129
566,陽菜,野口,3254,4525
567,大輔,今井,3813,4647
568,花音,原田,2119,4989
569,美月,林,505,2161
570,樹,佐々木,4541,4649
571,美優,上野,2088,4647
572,茜,吉田,4576,4981
573,奏太,今井,1478,3172
574,匠,久保,2733,4679
575,樹,田中,4029,4873
576,茜,岡本,4808,4984
577,大地,石田,4696,4896
578,健太,青木,3065,3911
579,優,阿部,2213,2373
580,一郎,木村,4193,4397
581,蒼,佐野,3698,3861
582,誠,柴田,4692,4695
583,美緒,安藤,3536,4308
584,輝,前田,3746,3834
585,太一,山崎,2126,3838
586,結菜,野口,4368,4866
587,大和,長谷川,530,1856
588,愛子,増田,413,2586
589,直樹,中島,3512,4813
590,彩,宮本,1368,4534
591,結,田中,4362,4728
592,美緒,林,2923,4759
593,智子,村田,3358,4845
594,悠真,中村,1804,1953
595,智子,岡田,1165,1692
596,蓮,柴田,1256,2428
597,陸,木下,4146,4229
598,大地,山口,4610,4961
599,美緒,高橋,3602,4251
600,悠人,西村,149,3693
601,楓,橋本,408,1690
602,千尋,石井,2763,3424
603,隼人,野村,2761,4617
604,愛,大塚,2706,4985
605,凛,渡辺,3219,3367
606,航,金子,4909,4952
607,大地,渡部,3353,4527
608,優菜,森,4838,4980
609,太一,松本,2974,3368
610,陽太,木下,4066,4893
611,諒,安藤,4193,4784
612,美優,中川,777,2598
613,美緒,岩崎,341,3090
614,仁,大塚,1597,2971
615,誠,福田,3309,4050
616,拓海,増田,4275,4738
617,翼,木村,2602,3177
618,亮,小島,4369,4434
619,玲奈,村上,4626,4676
620,さくら,松田,3400,3614
621,拓海,久保,1116,1360
622,綾乃,工藤,4065,4595
623,匠,加藤,4707,4943
624,七海,藤原,4910,4964
625,直樹,松田,3423,4078
626,瑛太,竹内,366,2889
627,海斗,田中,4949,4950
628,葵,小島,1701,1711
629,美緒,加藤,3773,4860
630,陽斗,野村,4367,4830
631,真央,木下,1030,2445
632,真央,新井,3194,4597
633,太郎,田中,2199,3583
634,優菜,山口,825,2398
635,太郎,大塚,2978,4706
636,健太,中川,3679,3817
637,七海,長谷川,1019,2946
638,翼,武田,4529,4637
639,悠,藤本,465,2017
640,悠真,森田,4767,4838
641,玲奈,渡辺,3803,4590
642,愛子,藤井,639,3597
643,彩花,藤本,3375,4925
644,亮,柴田,2775,3605
645,一輝,中川,4053,4150
646,海斗,石川,1313,4790
647,優奈,佐野,1928,3625
648,大和,斎藤,2195,4940
649,樹,太田,4462,4522
650,隼人,斎藤,1069,2110
651,裕子,斎藤,877,4952
652,七海,菊地,4370,4997
653,彩花,近藤,4894,4906
654,翼,和田,4865,4961
655,陽菜,横山,3233,3984
656,美羽,伊藤,1088,4662
657,海斗,遠藤,3779,4897
658,大輝,小山,4962,4963
659,陸,田中,2078,4181
660,愛子,中山,4800,4931
661,海斗,鈴木,1389,3163
662,一輝,木下,1024,2491
663,彩,中山,3916,4684
664,陽斗,柴田,2029,3628
665,颯,渡部,770,1976
666,陸,後藤,3250,3310
667,さくら,小島,1866,4782
668,莉子,後藤,2178,2914
669,優花,竹内,2634,4313
670,優衣,斎藤,3964,4754
671,翼,河野,310,4184
672,大地,増田,4694,4938
673,莉子,大野,1770,4272
674,大樹,田村,2271,4333
675,大輔,丸山,3334,4933
676,瑛太,野口,1648,2510
677,颯,藤田,1271,4563
678,結菜,野村,187,2096
679,結衣,松尾,4552,4912
680,一輝,遠藤,2719,3214
681,颯太,杉山,1782,2023
682,瑛太,菅原,2953,4366
683,優菜,山下,1750,4937
684,七海,小野,1454,4610
685,茜,阿部,2039,2399
686,彩,森,3745,4030
687,明日香,福田,2868,3121
688,大地,渡部,1208,3566
689,愛,後藤,1059,4632
690,彩乃,中川,4914,4943
691,大樹,長谷川,2704,3358
692,悠,大野,1597,3320
693,亮,菅原,3266,3608
694,大和,松本,975,1817
695,綾乃,松尾,163,3355
696,誠,藤原,4946,4973
697,一郎,小野,596,4794
698,大輔,前田,4669,4763
699,碧,橋本,4112,4287
700,美穂,井上,1172,1185
701,美咲,村上,2878,3068
702,健,森田,2230,4811
703,陽斗,岩崎,108,276
704,結菜,鈴木,3419,4027
705,陽菜,岩崎,924,2844
706,愛美,石川,1848,4162
707,一輝,藤本,4637,4995
708,直樹,前田,3995,4135
709,翼,石川,1914,3370
710,玲奈,吉田,1926,2832
711,優花,池田,601,2006
712,花音,藤本,3511,4876
713,結,酒井,928,3318
714,茜,高橋,2451,3812
715,空,渡辺,2882,3912
716,結,藤本,4884,4930
717,優那,竹内,1586,3458
718,優花,加藤,3244,4246
719,碧,佐藤,1506,2421
720,七海,松本,1184,2377
721,誠,杉山,4601,4757
722,綾乃,増田,4831,4869
723,悠人,岡本,1811,3434
724,航,後藤,1066,4676
725,美咲,高田,4229,4382
726,健,石井,1159,4869
727,美月,田村,1510,1782
728,大翔,菅原,4604,4797
729,駿,長谷川,4882,4944
730,莉子,田中,4796,4955
731,颯太,村上,4304,4767
732,愛子,井上,3342,4918
733,杏奈,小野,1107,3856
734,結,安藤,1612,4109
735,明日香,井上,1724,4485
736,海斗,伊藤,1849,3224
737,未来,松井,4928,4935
738,葵,金子,297,3775
739,結菜,木村,3222,4708
740,優,長谷川,4741,4811
741,美月,中島,592,2232
742,瑛太,小林,4135,4642
743,大輝,田村,1800,4482
744,大和,加藤,798,1869
745,陽斗,杉山,4829,4830
746,美優,阿部,4559,4695
747,陽,酒井,2017,4939
748,直樹,増田,274,2111
749,奈々,井上,2152,3026
750,優那,小林,2076,3188
751,蒼,河野,967,2364
752,颯,前田,4207,4698
753,結衣,前田,1282,2577
754,亮,藤本,3543,4853
755,陸,中島,607,3876
756,優那,岡本,400,641
757,美優,福田,1396,1535
758,亮,菅原,3298,4628
759,明日香,渡辺,2099,3418
760,愛美,岩崎,1746,4887
761,奏太,清水,1497,4107
762,隼人,吉田,2876,3480
763,杏奈,木村,1900,1971
764,結衣,福田,4001,4070
765,さくら,遠藤,628,780
766,美穂,藤田,1115,3340
767,匠,小山,2873,3681
768,悠真,宮崎,3896,4314
769,愛美,宮崎,624,2689
770,芽衣,小山,4265,4607
771,美桜,竹内,2171,2718
772,真央,野村,2700,2987
773,匠,佐々木,2460,3300
774,駿,鈴木,441,1593
775,桜,小野,4804,4843
776,匠,渡部,1874,3111
777,美穂,森田,379,1418
778,花音,斉藤,305,4951
779,健太,金子,4846,4895
780,優那,中山,4164,4415
781,悠,岡田,676,1303
782,健太,上田,4033,4688
783,海斗,中川,791,4885
784,明日香,長谷川,4664,4937
785,美優,福田,4699,4863
786,遼,原,4125,4198
787,拓海,森,1185,4897
788,真央,千葉,1945,1958
789,美穂,橋本,4721,4800
790,楓,佐藤,1234,3558
791,遥,増田,2175,2694
792,大輝,坂本,2681,3681
793,優,佐藤,3016,4145
794,彩花,渡部,3765,4237
795,杏,橋本,182,3955
796,愛美,近藤,4862,4974
797,海斗,阿部,4823,4903
798,明日香,中村,4605,4698
799,諒,松井,1478,2459
800,真央,遠藤,1925,2225
801,大輝,岡田,1819,4981
802,明日香,藤田,1677,4951
803,彩花,福田,1335,4175
804,美緒,藤原,763,904
805,悠太,前田,1107,4163
806,大樹,菊地,1233,4820
807,優花,長谷川,1453,4316
808,奏太,山本,1795,3882
809,彩花,近藤,1086,4924
810,颯,藤田,4627,4843
811,健太,中山,476,4444
812,颯太,宮本,2537,3818
813,さくら,小林,2267,2996
814,陽斗,河野,2676,3768
815,大輔,宮崎,1027,4633
816,美月,小山,4348,4811
817,颯,中山,1088,2166
818,一輝,藤井,4031,4652
819,優斗,竹内,4975,4979
820,諒,森,2743,4307
821,彩花,宮本,729,1259
822,陽子,前田,1199,2054
823,未来,丸山,3841,4916
824,翔太,平野,4842,4847
825,彩,山口,4924,4949
826,悠人,坂本,4776,4884
827,海斗,宮本,299,4099
828,優斗,池田,2801,3002
829,楓,山田,3011,4201
830,遥,福田,2384,3746
831,彩,林,1718,1728
832,颯,大野,2539,4177
833,碧,谷口,775,2138
834,翔太,菅原,3632,4247
835,蒼,新井,4815,4918
836,碧,森,4936,4985
837,優衣,橋本,193,4121
838,彩,石川,4166,4779
839,直樹,丸山,3197,4675
840,優奈,中島,2237,3823
841,優菜,遠藤,2749,4521
842,舞,斎藤,4039,4411
843,陽斗,三浦,1861,4252
844,葵,佐々木,4061,4633
845,陽斗,近藤,718,4885
846,真央,谷口,4815,4957
847,大地,山崎,4746,4898
848,舞,村上,212,2435
849,花音,久保,783,3230
850,美穂,伊藤,1193,2618
851,彩,田村,2062,4295
852,翼,林,4472,4803
853,颯,上野,4594,4626
854,美緒,谷口,2539,2598
855,太一,高橋,1550,4329
856,諒,石田,4273,4710
857,結衣,太田,707,2416
858,陽子,池田,3487,4425
859,大樹,竹内,3502,4508
860,優,阿部,4044,4291
861,愛,高木,1625,3263
862,大輝,小島,2115,4664
863,樹,宮崎,1950,4685
864,蓮,佐々木,887,3624
865,奈々,大塚,621,4440
866,碧,岩崎,3910,3957
867,茜,太田,2282,4078
868,一輝,吉田,1860,3794
869,陽太,三浦,1297,1660
870,海斗,後藤,2061,3144
871,大輔,野口,2978,4072
872,芽衣,西村,4169,4390
873,蓮,中山,3405,4832
874,愛子,新井,2926,4226
875,愛美,山崎,2082,2436
876,颯,松井,2354,3468
877,隼人,松田,2001,3766
878,仁,酒井,3434,4811
879,優斗,中川,4837,4884
880,遥,福田,1990,1995
881,真央,松尾,3955,4380
882,亮太,岩崎,3783,3959
883,優,小野,3126,4458
884,亮太,高橋,117,4959
885,蒼,今井,1174,2137
886,大翔,三浦,1738,2580
887,陽太,柴田,4446,4954
888,美月,坂本,4760,4943
889,舞,小山,794,4900
890,優那,阿部,4889,4893
891,大輔,小川,3877,3938
892,芽衣,大野,3038,4643
893,茜,渡辺,161,2381
894,健太,藤原,1367,2987
895,大輝,小川,1573,2632
896,真央,阿部,2775,3551
897,健,佐藤,4124,4444
898,颯,柴田,452,3300
899,悠人,佐野,4164,4996
900,彩花,小島,2660,3431
901,太一,渡部,1215,1424
902,拓海,吉田,1306,2602
903,愛,安藤,4272,4863
904,拓海,近藤,3952,4096
905,結衣,新井,1301,2781
906,桜,林,1127,3525
907,太一,小山,4382,4499
908,大樹,千葉,4725,4906
909,直樹,太田,4367,4861
910,彩花,後藤,3222,3569
911,彩,金子,541,4825
912,美月,吉田,4127,4387
913,一輝,清水,4123,4170
914,花音,後藤,1341,3251
915,駿,石川,2687,3169
916,蓮,吉田,3921,4286
917,空,小山,1446,2993
918,優,高橋,288,1934
919,彩,松尾,1748,1797
920,愛美,前田,4772,4889
921,智子,田村,1470,3495
922,美優,中川,238,1589
923,恵,野村,969,3535
924,奏太,武田,2903,3797
925,裕子,大塚,2897,3404
926,大輝,石田,710,4544
927,美穂,佐野,721,3881
928,遥,伊藤,135,1241
929,茜,木村,3861,4978
930,美羽,酒井,1794,1843
931,結菜,岩崎,2172,2245
932,空,渡部,2266,3836
933,蓮,岡本,4622,4945
934,翼,新井,3286,4213
935,陽子,宮本,4662,4707
936,空,杉山,3707,4995
937,優奈,藤本,4811,4854
